id_yelp,nombre_negocio,alias,rating,reseñas,precio,categorias,direccion,ciudad,estado,codigo_postal,pais,telefono,telefono_display,esta_cerrado,url_yelp,image_url,distancia
2Oi105ekJSsbFde25kuSXQ,Shang Noodle - Chicago,shang-noodle-chicago-chicago,4.3,427,$$,"Chinese, Noodles","215 E Grand Ave, Chicago, IL 60611",Chicago,IL,60611,US,+13122852218,(312) 285-2218,False,https://www.yelp.com/biz/shang-noodle-chicago-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/MPn8mm4zfP4eDCGVuvWRJA/o.jpg,4854.758381163953
0HjCj_IX5qniyjHklHrnRQ,To Korean Cuisine,to-korean-cuisine-chicago,4.9,12,No especificado,Korean,"3108 N Broadway, Chicago, IL 60657",Chicago,IL,60657,US,+17733608036,(773) 360-8036,False,https://www.yelp.com/biz/to-korean-cuisine-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/yaNvh-cYejk6aTLwsETOlQ/o.jpg,4564.019709718587
0o0OGLHAWMfDXNuu4gQ58w,Avaspi,avaspi-chicago,4.8,78,No especificado,"Salad, Cocktail Bars, Mediterranean","1258 W Belmont Ave, Chicago, IL 60657",Chicago,IL,60657,US,+17737201297,(773) 720-1297,False,https://www.yelp.com/biz/avaspi-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/yBPbXISW57hbrImXD7W1Lg/o.jpg,4096.423510649343
QYqcNmX-jKY1xPrtV85L3Q,Aztec Dave's Cantina,aztec-daves-cantina-chicago,4.5,95,No especificado,"Cocktail Bars, Mexican, Breakfast & Brunch","1143 N California Ave, Chicago, IL 60622",Chicago,IL,60622,US,+17737998644,(773) 799-8644,False,https://www.yelp.com/biz/aztec-daves-cantina-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/mwv4aA_TW4BzpD7GIHKzfw/o.jpg,1593.030518420216
hSyccdYINhewDUEu9jafZQ,Bar Parisette,bar-parisette-chicago,4.5,28,No especificado,"Wine Bars, French, New American","2829 W Armitage Ave, Chicago, IL 60647",Chicago,IL,60647,US,+13129550072,(312) 955-0072,False,https://www.yelp.com/biz/bar-parisette-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/VFSEaJ4VfW7wLPEkAOqFDw/o.jpg,2177.801035530371
LaYrGWnZazWsc3xi1sTYfw,Arbella,arbella-chicago,4.4,670,$$,"Tapas/Small Plates, Cocktail Bars, New American","112 W Grand Ave, Chicago, IL 60654",Chicago,IL,60654,US,+13128466654,(312) 846-6654,False,https://www.yelp.com/biz/arbella-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/SpZvLxS15SJmKaFBFVHt-g/o.jpg,4075.041907907034
tzP7xNT7OokI6JKgtINTlA,Antico,antico-chicago,4.4,286,$$$,Italian,"1946 N Leavitt St, Chicago, IL 60647",Chicago,IL,60647,US,+17734894895,(773) 489-4895,False,https://www.yelp.com/biz/antico-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/cXfQoAmYnCoUUb427BNO2w/o.jpg,1418.3613563588503
ZbXgwfVDjb2tz08FGWmSAA,Folklore Argentine Grill,folklore-argentine-grill-chicago,3.9,838,$$,"Argentine, Steakhouses, Comfort Food","2100 W Division St, Chicago, IL 60622",Chicago,IL,60622,US,+17732921600,(773) 292-1600,False,https://www.yelp.com/biz/folklore-argentine-grill-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/lEI5JGiwFdUd8kVAzlx22Q/o.jpg,277.97835985848485
VWeNF7HWLNPiXF-cKu4kDg,Segnatore,segnatore-chicago,4.3,136,No especificado,Italian,"1001 N California Ave, Chicago, IL 60622",Chicago,IL,60622,US,+17736979687,(773) 697-9687,False,https://www.yelp.com/biz/segnatore-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/w5cQa8kOc7gGS5ephkcjLA/o.jpg,1682.1930106924913
niJ9e7qd8TNYSrUMcn7UEg,Pilot Project Brewing,pilot-project-brewing-chicago-7,4.8,6,No especificado,"Breweries, Cocktail Bars, Asian Fusion","3473 N Clark St, Chicago, IL 60657",Chicago,IL,60657,US,+17737703779,(773) 770-3779,False,https://www.yelp.com/biz/pilot-project-brewing-chicago-7?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/9TmrPtEL1mkUcpzYRd3klg/o.jpg,4860.666219104933
B_04jjMZjeGGKjaPcR3Kig,Three Dots and A Dash,three-dots-and-a-dash-chicago,4.1,4119,$$$,"Asian Fusion, Tiki Bars","435 N Clark St, Back alley on Hubbard St, Chicago, IL 60654",Chicago,IL,60654,US,+13126104220,(312) 610-4220,False,https://www.yelp.com/biz/three-dots-and-a-dash-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/oDj0rfl6yoTfg5KZql1Fdw/o.jpg,4231.7663526023925
zH7lgLLw0FVfA6HrwV4pTw,S.K.Y.,s-k-y-chicago-5,4.5,762,$$$,"New American, Cocktail Bars, Wine Bars","2300 N Lincoln Park W, Chicago, IL 60614",Chicago,IL,60614,US,+13128461077,(312) 846-1077,False,https://www.yelp.com/biz/s-k-y-chicago-5?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/1b_3FhANV5-s3u5p8e25og/o.jpg,3991.529264991652
XWodOV8dW4WlK2XB3j6JnA,Chef’s Special Cocktail Bar,chef-s-special-cocktail-bar-chicago,4.4,310,No especificado,"Cocktail Bars, Chinese, Seafood","2165 N Western Ave, Chicago, IL 60647",Chicago,IL,60647,US,+17736665143,(773) 666-5143,False,https://www.yelp.com/biz/chef-s-special-cocktail-bar-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/ra5itZFIVwZWnKeXaOEpVw/o.jpg,1995.1975046857435
ej4_eY_5j3qnOAbOqn3f8g,Yardbird,yardbird-chicago,3.8,418,$$,"New American, Southern, Cocktail Bars","530 N Wabash Ave, Chicago, IL 60654",Chicago,IL,60654,US,+13129999760,(312) 999-9760,False,https://www.yelp.com/biz/yardbird-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/sldxYqXRmoiOYTBTKcBItg/o.jpg,4447.132566582171
soRFbCCBxvunxaLNTs7aIQ,Italian Homemade Company,italian-homemade-company-chicago,4.7,112,$$,"Pasta Shops, Italian, Piadina","947 W Fulton Market St, Chicago, IL 60607",Chicago,IL,60607,US,+13122650697,(312) 265-0697,False,https://www.yelp.com/biz/italian-homemade-company-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/m7oqWyMJ1jtZdKmlzwvgeA/o.jpg,2978.207361588907
OSyGZMwCI9w_0BbQtH-kCw,Duck Duck Goat,duck-duck-goat-chicago,4.1,2089,$$$,Chinese,"857 W Fulton Market, Chicago, IL 60607",Chicago,IL,60607,US,+13129023825,(312) 902-3825,False,https://www.yelp.com/biz/duck-duck-goat-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/B-9g9Mgdy6TCJv7NeRgwFA/o.jpg,3109.3994242720555
HmzdlrpNM4hS27BJ-YRNiw,Bayan Ko,bayan-ko-chicago,4.4,227,$$,"Cuban, Filipino, Diners","1810 W Montrose Ave, Chicago, IL 60613",Chicago,IL,60613,US,+17736986373,(773) 698-6373,False,https://www.yelp.com/biz/bayan-ko-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/1_n4WJ8oOlZ6wCFgnZxzpA/o.jpg,6272.8372286104595
fOSxmKNFkeq8H54Ve1O3bQ,Lil Ba-Ba-Reeba!,lil-ba-ba-reeba-chicago,4.4,305,$$$,"Seafood, Tapas/Small Plates","441 N Clark St, Chicago, IL 60654",Chicago,IL,60654,US,+13129856909,(312) 985-6909,False,https://www.yelp.com/biz/lil-ba-ba-reeba-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/PjYiouizIOeSyO6jZAoZpA/o.jpg,4223.326970658023
R5yWov8x3eswu_gWWVhfww,Torchio Pasta Bar,torchio-pasta-bar-chicago,4.5,426,$$,Italian,"738 N Wells St, Chicago, IL 60654",Chicago,IL,60654,US,+13126430543,(312) 643-0543,False,https://www.yelp.com/biz/torchio-pasta-bar-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/2c2xxj6YcNh7LQILZoO97A/o.jpg,3736.9026064027917
zFbAbx4GJfu1GByUG6rDOw,La Grande Boucherie,la-grande-boucherie-chicago-3,4.4,526,$$$,"Steakhouses, French, Cocktail Bars","431 N Dearborn St, Chicago, IL 60654",Chicago,IL,60654,US,+13126243014,(312) 624-3014,False,https://www.yelp.com/biz/la-grande-boucherie-chicago-3?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/Dkm61x578EMTc7CptGwozg/o.jpg,4335.1918228734885
eWEfgeuMkGjC-yeV7dXArw,"Monarch & Lion, A British Restaurant",monarch-and-lion-chicago-3,4.1,212,No especificado,"British, Fish & Chips, Indian","302 E Illinois St, Chicago, IL 60611",Chicago,IL,60611,US,+13129732623,(312) 973-2623,False,https://www.yelp.com/biz/monarch-and-lion-chicago-3?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/bxGMuU2_Q2LGf7pJ0AqH3w/o.jpg,5031.6487625706
Xt75l3uhbczQeEvLyXVJfA,The Loyalist,the-loyalist-chicago-3,4.0,675,$$,"New American, Cocktail Bars, Venues & Event Spaces","177 N Ada St, Ste 001, Chicago, IL 60607",Chicago,IL,60607,US,+17739133774,(773) 913-3774,False,https://www.yelp.com/biz/the-loyalist-chicago-3?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/XpS5ExlGXu9h9lcNJw5Vng/o.jpg,2644.178928664509
at9kUR0H_UzkjEChNHTGmw,Medi Kitchen & Cocktail,medi-kitchen-and-cocktail-chicago,4.4,162,No especificado,"Mediterranean, Cocktail Bars","2138 N Halsted, Chicago, IL 60614",Chicago,IL,60614,US,+17738571025,(773) 857-1025,False,https://www.yelp.com/biz/medi-kitchen-and-cocktail-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/QLNjsNxWbosGl6Ii35W5sw/o.jpg,2967.42553240066
TFqM5xDgJTLd6AQNMxNkwg,Bereket Turkish Mediterranean Restaurant,bereket-turkish-mediterranean-restaurant-chicago,4.6,211,$$,Mediterranean,"333 South Franklin, Chicago, IL 60606",Chicago,IL,60606,US,+13125003663,(312) 500-3663,False,https://www.yelp.com/biz/bereket-turkish-mediterranean-restaurant-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/EEY1FwhhJGsrX_xt008cMg/o.jpg,4728.769571071456
pbEiXam9YJL3neCYHGwLUA,Alinea,alinea-chicago,4.4,2731,$$$$,"New American, Modern European","1723 N Halsted St, Chicago, IL 60614",Chicago,IL,60614,US,+13128670110,(312) 867-0110,False,https://www.yelp.com/biz/alinea-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/yUcTqgVYgiaMoRmZy2QVgQ/o.jpg,2604.2347792583564
ZZEDo3gWa9W6r7Cef9p1tA,Parachute Hi Fi,parachute-hi-fi-chicago,4.5,27,No especificado,Korean,"3500 N Elston Ave, Chicago, IL 60618",Chicago,IL,60618,US,,,False,https://www.yelp.com/biz/parachute-hi-fi-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/P-Ere1F5A7XK0Q9TC6z-EA/o.jpg,5003.7375472954145
YbLA3uRpvBzIf4oJ352ZVQ,Ada Street,ada-street-chicago,4.3,609,$$$,"Bars, American","1664 N Ada St, Chicago, IL 60642",Chicago,IL,60642,US,+17732341753,(773) 234-1753,False,https://www.yelp.com/biz/ada-street-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/epQcd0uWuZ52kpnyHqjtFw/o.jpg,1507.9428756637287
xoMP81mJ2ZtS87pZ3SmvQg,Pompette,pompette-chicago,4.3,85,No especificado,"Wine Bars, Cafes","1960 N Damen Ave, Chicago, IL 60647",Chicago,IL,60647,US,+17737998072,(773) 799-8072,False,https://www.yelp.com/biz/pompette-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/bA0Yw2eBtCU9U_5OW1EMNA/o.jpg,1374.5832528080396
_wtMT97gelNAyfI82FPFvA,3 Arts Club Cafe at RH Chicago,3-arts-club-cafe-chicago-10,4.4,1684,$$$,"Cafes, Salad, New American","1300 N Dearborn St, Chicago, IL 60610",Chicago,IL,60610,US,+13124759116,(312) 475-9116,False,https://www.yelp.com/biz/3-arts-club-cafe-chicago-10?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/cKy_OvlYfbOB9VLGkioYxQ/o.jpg,3914.7804020386798
Bp1ZiZ8eNpBCC074oGk4ag,Szechuan Corner,szechuan-corner-chicago,4.3,80,No especificado,Szechuan,"2910 N Ashland Ave, Chicago, IL 60657",Chicago,IL,60657,US,+17737998586,(773) 799-8586,False,https://www.yelp.com/biz/szechuan-corner-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/udQ_8orBMpCGMDwlN3npVA/o.jpg,3315.674772464436
XVYWw6IHmSR8vthfE2W5kg,Umamicue,umamicue-chicago,4.5,12,No especificado,Pop-Up Restaurants,"2758 W Fullerton, Chicago, IL 60647",Chicago,IL,60647,US,,,False,https://www.yelp.com/biz/umamicue-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/-sXWueRTJ7byjRPb5ppQHw/o.jpg,2731.5067592141804
IWRIBBLks0c7EBCzEdnFsA,Doner 97,doner-97-chicago,4.7,36,No especificado,"German, Turkish, Salad","2435 N Clark St, Chicago, IL 60614",Chicago,IL,60614,US,+17736986324,(773) 698-6324,False,https://www.yelp.com/biz/doner-97-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/J6aacNXvoVt1LZdlFlxkhg/o.jpg,3864.567518915689
T1dv09OKSxmuitPVLXD5Aw,Serai,serai-chicago,4.7,6,$$,"Malaysian, Asian Fusion, Desserts","2142 N Clybourn Ave, Chicago, IL 60614",Chicago,IL,60614,US,+18722068368,(872) 206-8368,False,https://www.yelp.com/biz/serai-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/paj1XOEo4wUyuljzWwyjQA/o.jpg,2068.9456273891265
WBU0yq9J8qiYQfI_fh2P1Q,Crisp,crisp-chicago,4.3,3644,$$,"Korean, Chicken Wings","2940 N Broadway Ave, Chicago, IL 60657",Chicago,IL,60657,US,+17736977610,(773) 697-7610,False,https://www.yelp.com/biz/crisp-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/-cvYAt8Vlf2y_JvDyzwPqw/o.jpg,4401.590420388939
Q55HHOW09QoNI07dUXjn5A,Alpana,alpana-chicago,4.3,350,$$$,"New American, Wine Bars","831 N State St, Chicago, IL 60610",Chicago,IL,60610,US,+13126248055,(312) 624-8055,False,https://www.yelp.com/biz/alpana-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/saDyVIkwyp6SppPaMjI9Yw/o.jpg,4196.152555100047
EYjyi_lytYaM1Ty7-kNKSg,Phodega,phodega-chicago,4.3,363,$$,"Vietnamese, Hainan, Noodles","1924 W Division St, Chicago, IL 60622",Chicago,IL,60622,US,+17736878187,(773) 687-8187,False,https://www.yelp.com/biz/phodega-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/rDsx27fhZnZhjKPq8xV2wg/o.jpg,263.3516381790964
JgTf0nmG-nWiQmrHZ11-tg,Kindling Downtown Cookout & Cocktails,kindling-downtown-cookout-and-cocktails-chicago-2,4.0,156,$$$,"Desserts, Coffee & Tea, American","202 S Franklin St, Willis Tower, Chicago, IL 60606",Chicago,IL,60606,US,+13127895992,(312) 789-5992,False,https://www.yelp.com/biz/kindling-downtown-cookout-and-cocktails-chicago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/MrYBTNVH8BTXg5hcmtJMng/o.jpg,4545.535667077582
HaX1xkisTWetyKUkuBAzzQ,Mother’s Ruin,mother-s-ruin-chicago,4.2,128,$$,"New American, Burgers, Cocktail Bars","2943 N Milwaukee Ave, Chicago, IL 60618",Chicago,IL,60618,US,,,False,https://www.yelp.com/biz/mother-s-ruin-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/lIyMost6yTW01pG13F9eOA/o.jpg,4604.069784057635
DwJwTn1MMhkUk6umLeM5MQ,Daebak,daebak-chicago,4.0,59,$$$,"Korean, Barbeque","1266 N Milwaukee Ave, Chicago, IL 60622",Chicago,IL,60622,US,+13127226923,(312) 722-6923,False,https://www.yelp.com/biz/daebak-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/RgV3VR_tpyfxUSLSRi06hg/o.jpg,729.5078213015676
PfGWWUxKf5w2Xpn-fuFmgQ,3 Little Pigs Chi,3-little-pigs-chi-chicago,4.6,396,No especificado,"Chinese, Barbeque, Chicken Shop","3336 N Milwaukee Ave, Chicago, IL 60641",Chicago,IL,60641,US,+13128833326,(312) 883-3326,False,https://www.yelp.com/biz/3-little-pigs-chi-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/glIPFkt5pHRf9t2dDKtEag/o.jpg,5834.147782603424
YrC3D7DVIQvGVFWBUQw4-w,Chef Ciccio Beef-Balls-Beer,chef-ciccio-beef-balls-beer-chicago-2,4.9,76,No especificado,"Italian, Sandwiches","600 E Grand Ave, Chicago, IL 60611",Chicago,IL,60611,US,+13128775639,(312) 877-5639,False,https://www.yelp.com/biz/chef-ciccio-beef-balls-beer-chicago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/zocVnBGD2xp_Lo0KW65V2g/o.jpg,5926.901185690039
hP2L8k60R9er1VnzLHSlEA,Bayan Ko Diner,bayan-ko-diner-chicago-2,4.4,85,No especificado,"Cuban, Filipino","1810 W Montrose Ave, Chicago, IL 60613",Chicago,IL,60613,US,+17739153117,(773) 915-3117,False,https://www.yelp.com/biz/bayan-ko-diner-chicago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/65Br2KC5xZ_l0a6-9A6t0A/o.jpg,6271.311265408968
ak3FYZOsEWeiP6Pdp74YkQ,Miru,miru-chicago,4.3,278,$$$,Japanese,"401 E Wacker Dr, Fl 11, Chicago, IL 60601",Chicago,IL,60601,US,+13127257811,(312) 725-7811,False,https://www.yelp.com/biz/miru-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/_rz-UbvEf5cRnSZ3yOf8VA/o.jpg,5355.008542962484
0A2CW3HjVUAI7zmjJH6RPg,Amici-Chicago,amici-chicago-chicago,4.7,81,No especificado,"Salad, Italian, Mexican","3933 N Broadway, Chicago, IL 60613",Chicago,IL,60613,US,+17739048492,(773) 904-8492,False,https://www.yelp.com/biz/amici-chicago-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/7q6945Lo-KtgM0i6mGM4kA/o.jpg,5864.0260970058225
IvPHql5UloizrbYL1zrEXg,KALA Modern Greek,kala-modern-greek-chicago-2,4.7,280,$$,"Greek, Salad, Sandwiches","2523 N Clark St, Chicago, IL 60614",Chicago,IL,60614,US,+17735606412,(773) 560-6412,False,https://www.yelp.com/biz/kala-modern-greek-chicago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/BrnIcF91vR1vnm2mja4cXQ/o.jpg,3933.062379230881
Vw-Qn1Hg06h4yBUdDQCXyA,SUSHI-SAN,sushi-san-chicago,4.3,1206,$$$,"Sushi Bars, Japanese, Bars","63 W Grand Ave, Chicago, IL 60654",Chicago,IL,60654,US,+13128280575,(312) 828-0575,False,https://www.yelp.com/biz/sushi-san-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,https://s3-media0.fl.yelpcdn.com/bphoto/hIHfcSxdn2ZMGBGfvT6kDA/o.jpg,4201.815925751943
